,NAME_OF_ISSUER,TITLE_OF_CLASS,CUSIP,VALUE,SHARES,SHARE TYPE,PUT_CALL,INVESTMENT_DISCRETION,DATE_STRING
866,WESTROCK CO,COM,96145D105,9563000,275264,SH, ,DFND,2020-09-30
867,WEYERHAEUSER CO MTN BE,COM NEW,962166104,1870000,65569,SH, ,DFND,2020-09-30
868,WILLIAMS COS INC,COM,969457100,11971000,609209,SH, ,DFND,2020-09-30
869,WILLIS TOWERS WATSON PLC LTD,SHS,G96629103,19506000,93409,SH, ,DFND,2020-09-30
870,WINNEBAGO INDS INC,COM,974637100,6911000,133750,SH, ,DFND,2020-09-30
871,WORKDAY INC,CL A,98138H101,68930000,320411,SH, ,DFND,2020-09-30
872,WORLD WRESTLING ENTMT INC,CL A,98156Q108,13118000,324144,SH, ,DFND,2020-09-30
873,WPX ENERGY INC,COM,98212B103,20710000,4226628,SH, ,DFND,2020-09-30
874,WPX ENERGY INC,COM,98212B103,1470000,300000,SH,Call,DFND,2020-09-30
875,WYNDHAM DESTINATIONS INC,COM,98310W108,301000,9777,SH, ,DFND,2020-09-30
876,WYNN RESORTS LTD,COM,983134107,6463000,90000,SH,Call,DFND,2020-09-30
877,XCEL ENERGY INC,COM,98389B100,4175000,60500,SH, ,DFND,2020-09-30
878,XENCOR INC,COM,98401F105,1381000,35608,SH, ,DFND,2020-09-30
879,XENON PHARMACEUTICALS INC,COM,98420N105,4949000,447061,SH, ,DFND,2020-09-30
880,XPENG INC,ADS,98422D105,2490000,124088,SH, ,DFND,2020-09-30
881,XPO LOGISTICS INC,COM,983793100,15539000,183547,SH, ,DFND,2020-09-30
882,XYLEM INC,COM,98419M100,4618000,54900,SH, ,DFND,2020-09-30
883,YELP INC,CL A,985817105,30378000,1512092,SH, ,DFND,2020-09-30
884,YEXT INC,COM,98585N106,266000,17516,SH, ,DFND,2020-09-30
885,YUM BRANDS INC,COM,988498101,69345000,759534,SH, ,DFND,2020-09-30
886,ZEBRA TECHNOLOGIES CORPORATI,CL A,989207105,20840000,82548,SH, ,DFND,2020-09-30
887,ZENDESK INC,COM,98936J101,66376000,644924,SH, ,DFND,2020-09-30
888,ZILLOW GROUP INC,CL A,98954M101,17731000,174621,SH, ,DFND,2020-09-30
889,ZILLOW GROUP INC,CL C CAP STK,98954M200,52717000,518921,SH, ,DFND,2020-09-30
890,ZIMMER BIOMET HOLDINGS INC,COM,98956P102,51540000,378582,SH, ,DFND,2020-09-30
891,ZOGENIX INC,COM NEW,98978L204,12703000,708462,SH, ,DFND,2020-09-30
892,ZOOMINFO TECHNOLOGIES INC,COM CL A,98980F104,2175000,50600,SH, ,DFND,2020-09-30
893,ZUMIEZ INC,COM,989817101,1775000,63800,SH, ,DFND,2020-09-30
894,ZUORA INC,COM CL A,98983V106,14653000,1417156,SH, ,DFND,2020-09-30
895,ZYMEWORKS INC,COM,98985W102,7705000,165410,SH, ,DFND,2020-09-30
